@relation WallFollowingRobotNavigation_4

@attribute SD_front numeric
@attribute SD_left numeric
@attribute SD_right numeric
@attribute SD_back numeric
@attribute Class {MoveForward, SlightRightTurn, SharpRightTurn, SlightLeftTurn}

@data
1.031,0.727,2.960,1.755,MoveForward
1.023,0.733,2.955,1.767,MoveForward
0.684,0.740,2.949,1.673,SharpRightTurn
0.663,0.750,2.942,1.699,SharpRightTurn
0.648,0.757,2.935,1.714,SharpRightTurn
0.632,0.765,2.928,1.579,SharpRightTurn
0.617,0.772,2.921,1.597,SharpRightTurn
0.604,0.776,2.918,2.127,SharpRightTurn
0.592,0.779,2.372,5.000,SharpRightTurn
0.591,0.775,2.372,1.182,SharpRightTurn
1.040,0.774,2.913,1.554,MoveForward
1.041,0.772,2.915,1.091,MoveForward
1.042,0.772,2.915,1.458,MoveForward
1.041,0.772,2.915,1.091,MoveForward
1.039,0.773,2.914,1.461,MoveForward
1.037,0.774,2.378,1.463,MoveForward
1.036,0.774,2.911,1.551,MoveForward
1.034,0.775,2.375,1.556,MoveForward
1.033,0.776,2.378,1.554,MoveForward
1.032,0.776,2.909,1.559,MoveForward
1.030,0.777,2.909,1.557,MoveForward
1.029,0.777,2.909,1.562,MoveForward
1.027,0.778,2.908,1.564,MoveForward
1.026,0.778,2.376,1.565,MoveForward
1.025,0.778,2.907,1.567,MoveForward
1.020,0.779,2.906,1.568,MoveForward
1.020,0.780,2.380,1.572,MoveForward
1.015,0.779,2.902,1.578,MoveForward
1.007,0.778,2.897,1.590,MoveForward
0.997,0.780,2.892,1.602,MoveForward
0.983,0.779,2.885,1.155,MoveForward
0.974,0.782,2.878,1.739,MoveForward
0.960,0.808,2.870,1.792,MoveForward
0.945,0.782,2.861,1.795,MoveForward
0.930,0.785,2.852,1.471,MoveForward
0.914,0.782,2.842,1.483,MoveForward
0.895,0.782,2.832,1.552,SharpRightTurn
0.875,0.779,2.822,1.571,SharpRightTurn
0.859,0.780,2.811,1.572,SharpRightTurn
0.842,0.782,2.801,1.564,SharpRightTurn
0.823,0.784,2.791,1.635,SharpRightTurn
0.808,0.786,2.782,1.273,SharpRightTurn
0.795,0.787,2.775,1.283,SharpRightTurn
0.789,0.787,2.773,1.192,SharpRightTurn
0.790,0.789,2.775,1.190,SharpRightTurn
0.791,0.791,2.776,1.188,SharpRightTurn
0.792,0.794,2.777,1.620,SharpRightTurn
0.792,0.892,2.777,1.179,SharpRightTurn
0.792,0.888,2.358,0.963,SharpRightTurn
0.792,0.891,2.359,0.959,SharpRightTurn
0.792,0.887,2.356,0.935,SharpRightTurn
0.792,0.887,2.359,0.955,SharpRightTurn
0.792,0.887,2.332,0.952,SharpRightTurn
0.792,0.886,2.363,0.926,SharpRightTurn
0.791,0.885,2.361,0.925,SharpRightTurn
0.790,0.791,2.778,0.922,SharpRightTurn
0.790,0.789,2.779,0.917,SharpRightTurn
0.789,0.784,2.131,4.316,SharpRightTurn
0.788,0.779,2.129,4.313,SharpRightTurn
0.787,0.773,2.128,4.313,SharpRightTurn
0.786,0.771,2.133,0.951,SharpRightTurn
0.785,0.770,2.790,0.903,SharpRightTurn
0.787,0.768,2.142,0.900,SharpRightTurn
0.790,0.398,2.652,0.894,SharpRightTurn
0.800,0.389,2.646,0.888,SharpRightTurn
0.785,0.387,2.647,0.886,SharpRightTurn
0.785,0.384,2.647,0.883,SharpRightTurn
0.784,0.383,2.147,0.885,SharpRightTurn
0.787,0.777,3.266,0.881,SharpRightTurn
0.786,0.765,2.662,0.876,SharpRightTurn
0.793,0.863,2.651,0.875,SharpRightTurn
0.810,0.780,2.649,0.873,SharpRightTurn
0.820,0.371,2.650,0.868,SharpRightTurn
1.799,0.368,2.375,0.867,SlightRightTurn
0.949,0.366,2.654,0.866,SlightRightTurn
0.944,0.364,2.649,0.866,SlightRightTurn
0.940,0.761,2.166,0.866,MoveForward
0.939,0.760,2.167,0.870,MoveForward
0.942,0.767,2.167,0.867,MoveForward
0.939,0.760,2.167,0.870,MoveForward
0.942,0.760,2.166,0.867,MoveForward
0.937,0.760,2.165,0.870,MoveForward
0.933,0.770,2.163,0.878,MoveForward
0.926,0.865,2.662,0.887,MoveForward
0.914,0.750,2.666,0.895,MoveForward
0.911,0.746,2.671,0.908,MoveForward
1.742,0.742,2.677,0.920,MoveForward
1.726,0.384,2.683,0.915,SlightRightTurn
1.708,0.386,2.690,0.926,SlightRightTurn
1.693,0.389,2.700,0.934,SlightRightTurn
2.678,0.396,2.121,0.946,SlightRightTurn
2.089,0.438,2.713,0.959,SlightRightTurn
2.642,0.444,2.719,0.971,SlightRightTurn
2.625,0.698,2.725,0.984,MoveForward
2.609,0.693,2.156,0.996,MoveForward
2.593,0.688,2.151,1.008,MoveForward
2.579,0.683,2.183,1.019,MoveForward
2.564,0.678,2.146,1.030,MoveForward
2.551,0.471,2.752,1.041,SlightRightTurn
2.537,0.480,2.759,1.051,SlightRightTurn
2.524,0.662,2.764,1.061,MoveForward
2.510,0.658,2.768,1.072,MoveForward
0.723,0.577,2.773,1.083,SharpRightTurn
2.481,0.649,2.217,1.035,MoveForward
2.467,0.559,2.186,1.046,MoveForward
2.451,0.640,2.060,1.060,MoveForward
1.984,0.626,2.059,1.074,MoveForward
1.413,0.631,2.140,1.088,MoveForward
1.967,0.607,2.478,1.098,MoveForward
1.965,0.623,2.460,1.115,MoveForward
0.690,0.619,2.809,1.129,SharpRightTurn
2.356,0.615,2.161,0.610,MoveForward
1.329,0.610,2.144,0.616,MoveForward
1.309,0.606,2.138,0.625,MoveForward
1.292,0.601,2.128,0.634,MoveForward
1.275,0.597,2.126,0.648,MoveForward
1.266,0.592,2.147,0.663,MoveForward
1.247,0.588,2.134,0.674,MoveForward
1.228,0.583,2.840,0.687,MoveForward
1.231,0.582,2.203,0.700,MoveForward
2.200,0.575,2.108,0.710,MoveForward
2.182,0.568,2.095,0.727,MoveForward
2.163,0.565,2.024,0.738,MoveForward
1.156,0.562,2.146,0.752,MoveForward
2.125,0.559,2.132,0.768,MoveForward
2.105,0.555,2.816,0.783,MoveForward
2.086,0.551,2.803,0.798,MoveForward
2.067,0.547,2.790,0.813,MoveForward
2.047,0.544,2.169,0.832,MoveForward
2.027,0.540,2.161,0.844,MoveForward
2.007,0.536,2.143,0.862,MoveForward
1.988,0.533,2.136,0.877,MoveForward
1.968,0.529,2.070,0.893,MoveForward
1.949,0.526,1.898,0.907,MoveForward
1.930,0.522,1.892,0.923,MoveForward
1.910,0.519,1.893,0.938,MoveForward
1.891,0.516,2.150,0.953,MoveForward
0.914,0.512,1.935,0.969,MoveForward
0.884,0.509,2.655,0.985,SharpRightTurn
0.867,0.506,1.871,1.000,SharpRightTurn
0.848,0.503,1.869,1.019,SharpRightTurn
0.831,0.499,1.867,1.032,SharpRightTurn
0.816,0.496,1.866,1.050,SharpRightTurn
0.802,0.493,1.865,1.063,SharpRightTurn
0.789,0.490,1.864,1.076,SharpRightTurn
0.783,0.488,1.794,1.083,SharpRightTurn
0.784,0.487,1.797,1.156,SharpRightTurn
0.802,0.487,1.800,1.070,SharpRightTurn
0.802,0.486,1.802,1.069,SharpRightTurn
1.528,0.486,1.801,1.068,SlightRightTurn
1.525,0.485,1.805,1.067,SlightRightTurn
1.525,0.485,1.806,1.066,SlightRightTurn
1.528,0.485,1.809,1.066,SlightRightTurn
1.525,0.485,1.806,1.066,SlightRightTurn
1.524,0.485,1.805,1.067,SlightRightTurn
1.527,0.485,1.808,1.067,SlightRightTurn
1.526,0.485,1.803,1.065,SlightRightTurn
1.523,0.485,1.800,1.069,SlightRightTurn
1.522,0.485,1.803,1.069,SlightRightTurn
1.525,0.485,1.804,1.068,SlightRightTurn
1.522,0.485,1.807,1.069,SlightRightTurn
1.522,0.484,1.803,1.069,SlightRightTurn
1.521,0.485,1.809,1.067,SlightRightTurn
1.521,0.484,1.806,1.070,SlightRightTurn
1.524,0.484,1.807,1.069,SlightRightTurn
1.527,0.484,1.806,1.069,SlightRightTurn
1.523,0.484,1.812,1.070,SlightRightTurn
1.523,0.484,1.808,1.067,SlightRightTurn
1.525,0.484,2.596,1.070,SlightRightTurn
1.522,0.484,1.811,1.068,SlightRightTurn
1.525,0.484,2.598,1.071,SlightRightTurn
1.527,0.483,2.599,1.071,SlightRightTurn
1.527,0.483,2.621,1.068,SlightRightTurn
1.523,0.483,1.810,1.072,SlightRightTurn
1.735,0.483,1.807,1.072,SlightRightTurn
1.735,0.483,1.806,1.069,SlightRightTurn
1.525,0.483,2.594,1.073,SlightRightTurn
1.734,0.483,2.019,1.073,SlightRightTurn
1.733,0.483,2.023,1.073,SlightRightTurn
1.525,0.483,2.016,1.073,SlightRightTurn
1.733,0.483,2.016,1.073,SlightRightTurn
1.732,0.483,2.019,1.070,SlightRightTurn
1.732,0.483,1.991,1.073,SlightRightTurn
1.731,0.483,1.991,1.074,SlightRightTurn
1.731,0.483,1.991,1.071,SlightRightTurn
1.731,0.482,1.991,1.072,SlightRightTurn
1.731,0.482,2.610,1.072,SlightRightTurn
1.731,0.482,1.994,1.072,SlightRightTurn
1.731,0.482,1.991,1.072,SlightRightTurn
1.729,0.483,2.054,1.076,SlightRightTurn
1.726,0.482,2.592,1.075,SlightRightTurn
1.722,0.482,2.585,1.078,SlightRightTurn
1.716,0.481,2.582,1.083,SlightRightTurn
1.707,0.480,1.975,1.089,SlightRightTurn
0.583,0.479,1.962,1.097,SharpRightTurn
0.584,0.478,1.949,1.106,SharpRightTurn
1.678,0.477,1.771,1.115,SlightRightTurn
1.668,0.477,1.877,1.124,SlightRightTurn
1.658,0.476,1.901,1.132,SlightRightTurn
1.650,0.475,1.868,1.139,SlightRightTurn
1.644,0.475,1.863,1.145,SlightRightTurn
1.637,0.475,1.859,1.151,SlightRightTurn
1.431,0.475,1.857,1.157,SlightRightTurn
1.425,0.475,1.856,1.162,SlightRightTurn
1.617,0.475,1.854,1.169,SlightRightTurn
1.417,0.476,1.849,1.177,SlightRightTurn
1.403,0.476,1.847,1.188,SlightRightTurn
1.392,0.478,1.845,1.197,SlightRightTurn
1.384,0.478,1.842,1.207,SlightRightTurn
1.376,0.479,1.840,0.577,SlightRightTurn
1.371,0.481,1.834,0.578,SlightRightTurn
1.363,0.483,1.831,0.578,SlightRightTurn
1.355,0.484,1.829,0.579,SlightRightTurn
1.532,0.486,1.826,0.579,SlightRightTurn
1.522,0.488,1.823,1.264,SlightRightTurn
1.511,0.490,1.820,1.270,SlightRightTurn
1.501,0.492,1.816,1.280,SlightRightTurn
1.491,0.494,1.813,1.289,SlightRightTurn
1.481,0.495,1.811,1.299,MoveForward
1.471,0.498,1.807,1.308,MoveForward
1.461,0.500,1.801,0.591,MoveForward
1.450,0.502,1.798,0.592,MoveForward
1.440,0.505,1.794,1.342,MoveForward
1.427,0.509,1.789,1.352,MoveForward
1.414,0.513,1.784,0.847,MoveForward
1.398,0.517,1.778,0.861,MoveForward
1.383,0.522,1.772,0.596,MoveForward
1.367,0.527,1.766,0.890,MoveForward
1.350,0.532,1.759,0.606,MoveForward
1.332,0.538,1.753,0.608,MoveForward
1.314,0.544,1.746,0.614,MoveForward
1.297,0.550,1.739,0.622,MoveForward
1.279,0.556,1.732,0.625,MoveForward
1.262,0.562,1.725,0.634,MoveForward
1.244,0.568,1.718,0.638,MoveForward
1.226,0.574,1.712,0.647,MoveForward
1.207,0.581,1.704,0.652,MoveForward
1.189,0.588,1.697,1.065,MoveForward
1.170,0.594,1.690,0.662,MoveForward
1.151,0.601,1.682,0.669,MoveForward
1.132,0.608,1.674,0.676,MoveForward
1.112,0.615,1.667,0.682,MoveForward
1.093,0.621,1.659,0.689,MoveForward
1.073,0.628,1.652,0.695,MoveForward
1.056,0.635,1.644,0.703,MoveForward
1.037,0.642,1.636,0.706,MoveForward
1.014,0.646,1.628,0.713,MoveForward
0.994,0.654,1.620,0.720,MoveForward
0.974,0.666,1.612,0.726,MoveForward
0.956,0.670,1.604,1.311,MoveForward
0.937,0.678,1.594,1.340,MoveForward
0.919,0.685,1.585,1.353,MoveForward
0.900,0.692,1.573,1.375,SharpRightTurn
0.882,0.699,1.565,1.933,SharpRightTurn
0.864,0.706,1.557,0.768,SharpRightTurn
0.846,0.714,1.548,0.772,SharpRightTurn
0.828,0.720,1.540,1.440,SharpRightTurn
0.811,0.727,1.530,0.791,SharpRightTurn
0.798,0.731,1.525,2.494,SharpRightTurn
0.793,0.731,1.529,0.788,SharpRightTurn
0.794,0.729,1.532,0.790,SharpRightTurn
0.796,0.727,1.534,1.465,SharpRightTurn
0.797,0.727,1.534,0.791,SharpRightTurn
0.797,0.727,1.533,1.461,SharpRightTurn
0.796,0.727,1.534,1.461,SharpRightTurn
0.796,0.727,1.537,0.823,SharpRightTurn
0.795,0.727,1.538,0.818,SharpRightTurn
0.795,0.726,1.537,0.806,SharpRightTurn
0.798,0.726,1.538,0.800,SharpRightTurn
0.797,0.725,1.539,0.805,SharpRightTurn
0.796,0.725,1.539,0.795,SharpRightTurn
0.792,0.727,1.537,0.763,SharpRightTurn
0.791,0.739,1.537,0.760,SharpRightTurn
0.789,0.728,1.539,0.757,SharpRightTurn
0.788,0.727,1.540,0.750,SharpRightTurn
0.787,0.723,1.541,0.747,SharpRightTurn
0.786,0.722,1.543,0.744,SharpRightTurn
0.785,0.721,1.548,0.745,SharpRightTurn
0.784,0.721,1.550,0.736,SharpRightTurn
0.783,0.724,1.552,0.733,SharpRightTurn
0.783,0.727,1.554,0.729,SharpRightTurn
0.783,0.733,1.559,0.722,SharpRightTurn
0.785,1.152,1.564,0.719,SharpRightTurn
0.896,0.730,1.584,0.712,SharpRightTurn
0.835,0.733,1.569,0.710,SharpRightTurn
0.784,0.736,1.571,0.708,SharpRightTurn
0.783,0.754,1.578,0.705,SharpRightTurn
0.786,0.827,1.591,0.709,SharpRightTurn
0.785,0.757,1.608,0.699,SharpRightTurn
0.792,0.785,2.908,0.697,SharpRightTurn
0.809,0.779,2.910,0.695,SharpRightTurn
0.819,0.772,1.629,0.694,SharpRightTurn
1.564,0.750,1.626,0.693,MoveForward
1.565,0.758,1.612,0.692,MoveForward
1.566,0.761,1.618,0.691,MoveForward
1.566,0.758,1.620,0.691,MoveForward
1.564,0.776,1.637,0.693,MoveForward
1.557,0.758,1.614,0.699,MoveForward
1.557,0.758,1.629,0.700,MoveForward
1.556,0.757,1.628,0.701,MoveForward
1.555,0.757,1.624,0.704,MoveForward
1.552,0.755,1.620,0.706,MoveForward
1.545,0.753,1.617,0.713,MoveForward
1.535,0.746,1.605,0.722,MoveForward
1.524,0.742,1.597,0.734,MoveForward
1.511,0.740,1.587,0.746,MoveForward
1.496,0.735,1.572,0.761,MoveForward
1.480,0.729,1.559,0.777,MoveForward
1.463,0.724,2.855,0.793,MoveForward
1.447,0.717,2.964,0.809,MoveForward
1.429,0.710,2.878,0.827,MoveForward
1.411,0.704,2.977,0.845,MoveForward
1.392,0.700,2.893,0.864,MoveForward
1.377,0.699,2.211,0.882,MoveForward
1.355,0.689,2.226,0.901,MoveForward
1.336,0.684,1.431,0.920,MoveForward
1.318,0.677,2.254,0.939,MoveForward
1.298,0.671,2.934,0.958,MoveForward
1.278,0.665,2.286,0.977,MoveForward
1.261,0.656,2.963,0.997,MoveForward
1.241,0.650,1.304,1.018,MoveForward
1.220,0.643,1.281,1.038,MoveForward
1.196,0.633,1.266,1.058,MoveForward
1.178,0.626,1.242,1.079,MoveForward
1.154,0.619,3.072,1.099,MoveForward
1.135,0.612,3.084,1.119,MoveForward
1.115,0.605,3.092,1.138,MoveForward
1.096,0.599,1.165,1.157,MoveForward
1.078,0.593,1.144,1.175,MoveForward
1.060,0.586,1.123,1.193,MoveForward
1.042,0.580,1.105,1.211,MoveForward
1.024,0.573,1.090,1.229,MoveForward
0.775,0.567,1.072,1.247,SharpRightTurn
0.763,0.561,1.050,1.266,SharpRightTurn
0.710,0.555,1.032,1.284,SharpRightTurn
0.698,0.548,1.013,1.303,SharpRightTurn
0.680,0.545,0.995,1.321,SharpRightTurn
0.667,0.539,0.982,1.338,SharpRightTurn
0.901,0.533,0.966,1.352,MoveForward
0.897,0.526,3.191,1.357,SharpRightTurn
0.900,0.522,3.184,1.354,SharpRightTurn
0.905,0.522,3.186,1.353,MoveForward
0.905,0.522,3.202,1.353,MoveForward
0.904,0.521,2.582,1.354,MoveForward
0.578,0.521,2.585,1.354,SharpRightTurn
0.901,0.521,3.191,1.355,MoveForward
0.901,0.520,2.582,1.357,MoveForward
0.576,0.519,3.189,1.363,SharpRightTurn
0.574,0.516,2.590,1.370,SharpRightTurn
0.573,0.513,2.592,1.377,SharpRightTurn
0.571,0.510,2.599,1.387,SharpRightTurn
0.862,0.507,2.603,1.396,SharpRightTurn
0.853,0.503,2.606,1.407,SharpRightTurn
0.842,0.501,2.611,1.411,SharpRightTurn
0.835,0.499,2.616,1.417,SharpRightTurn
0.833,0.497,2.620,1.420,SharpRightTurn
0.834,0.497,2.620,1.418,SharpRightTurn
0.835,0.496,2.620,1.417,SharpRightTurn
0.835,0.495,2.620,1.417,SharpRightTurn
0.836,0.495,3.220,1.416,SharpRightTurn
0.837,0.494,3.221,1.415,SharpRightTurn
0.838,0.493,0.903,1.413,SharpRightTurn
0.840,0.492,0.903,1.412,SharpRightTurn
0.841,0.490,0.910,1.411,SharpRightTurn
0.843,0.489,0.914,1.411,SharpRightTurn
0.840,0.488,2.613,1.413,SharpRightTurn
0.840,0.486,2.614,1.413,SharpRightTurn
0.587,0.484,2.614,1.412,SharpRightTurn
0.845,0.481,2.615,1.418,SharpRightTurn
0.846,0.479,2.617,1.418,SharpRightTurn
0.845,0.477,2.618,1.415,SharpRightTurn
0.845,0.474,2.618,1.416,SharpRightTurn
0.845,0.473,2.623,1.417,SharpRightTurn
0.844,0.471,1.508,1.418,SharpRightTurn
0.844,0.469,1.501,0.569,SharpRightTurn
0.840,0.468,1.495,1.427,SharpRightTurn
0.836,0.464,1.481,0.826,SharpRightTurn
0.838,0.461,1.476,0.822,SharpRightTurn
0.840,0.459,1.470,0.821,SharpRightTurn
0.839,0.456,1.471,0.820,SharpRightTurn
0.839,0.454,2.638,0.517,SharpRightTurn
0.839,0.451,2.644,0.508,SharpRightTurn
0.839,0.449,2.644,0.495,SharpRightTurn
0.842,0.448,2.648,0.504,SharpRightTurn
0.833,0.446,1.491,0.488,SharpRightTurn
0.840,0.451,1.485,0.484,SharpRightTurn
0.827,0.446,1.451,0.482,SharpRightTurn
0.833,0.445,1.448,0.478,SharpRightTurn
0.832,0.443,1.445,0.467,SharpRightTurn
0.831,0.443,1.445,0.460,SharpRightTurn
0.830,0.442,1.467,0.481,SharpRightTurn
0.829,0.445,1.466,0.470,SharpRightTurn
0.828,0.458,1.452,0.454,SharpRightTurn
0.828,0.483,1.446,0.444,SharpRightTurn
0.830,0.523,1.442,0.438,SharpRightTurn
0.867,0.452,1.439,0.435,SharpRightTurn
0.844,0.453,1.439,0.432,SharpRightTurn
0.832,0.474,1.439,0.429,SharpRightTurn
0.829,0.521,1.440,0.428,SharpRightTurn
0.828,0.850,1.453,0.426,SharpRightTurn
0.831,0.473,1.448,0.425,SharpRightTurn
0.834,0.465,1.445,0.419,SharpRightTurn
0.850,0.463,1.441,0.417,SharpRightTurn
3.300,0.468,1.442,0.415,SlightRightTurn
3.301,0.470,1.443,0.413,SlightRightTurn
3.302,0.479,1.445,0.412,SlightRightTurn
3.300,0.812,1.448,0.411,MoveForward
3.300,0.808,1.448,0.411,MoveForward
3.299,0.808,1.448,0.412,MoveForward
3.298,0.811,1.448,0.414,MoveForward
3.294,0.806,1.448,0.417,MoveForward
3.287,0.803,1.451,0.423,MoveForward
3.281,0.800,1.455,0.433,MoveForward
3.272,0.795,1.460,0.444,MoveForward
3.256,0.790,1.466,0.457,MoveForward
3.238,0.784,1.472,0.471,MoveForward
0.979,0.776,1.480,0.486,MoveForward
3.210,0.572,1.487,0.503,MoveForward
3.196,0.586,1.494,0.520,MoveForward
3.174,0.754,1.502,0.537,MoveForward
3.153,0.749,1.510,0.556,MoveForward
3.137,0.738,1.518,0.575,MoveForward
3.118,0.730,1.526,0.594,MoveForward
3.099,0.722,1.535,0.613,MoveForward
3.077,0.714,1.543,0.632,MoveForward
3.061,0.707,1.550,0.651,MoveForward
3.041,0.702,1.558,0.671,MoveForward
3.022,0.692,1.566,0.690,MoveForward
3.002,0.688,1.574,0.709,MoveForward
2.983,0.680,1.582,0.728,MoveForward
0.859,0.674,1.589,0.747,SharpRightTurn
0.840,0.667,1.596,0.765,SharpRightTurn
0.822,0.663,1.604,0.783,SharpRightTurn
2.909,0.667,1.611,0.801,MoveForward
2.892,0.652,1.619,0.819,MoveForward
2.876,0.643,1.626,0.835,MoveForward
2.861,0.638,1.632,0.850,MoveForward
2.846,0.634,1.637,0.864,MoveForward
2.833,0.627,1.642,0.878,MoveForward
2.820,0.623,1.647,0.891,MoveForward
2.808,0.620,1.652,0.903,MoveForward
2.796,0.618,1.656,0.915,MoveForward
2.783,0.615,1.662,0.928,MoveForward
2.769,0.614,1.667,0.942,MoveForward
2.754,0.609,1.672,0.957,MoveForward
2.738,0.599,1.682,0.973,MoveForward
2.722,0.597,1.688,0.990,MoveForward
2.704,0.588,1.695,1.008,MoveForward
2.686,0.583,1.701,1.026,MoveForward
2.668,0.578,1.704,1.044,MoveForward
2.650,0.573,1.709,1.062,MoveForward
2.631,0.568,1.715,1.080,MoveForward
2.612,0.563,1.723,1.102,MoveForward
2.593,0.558,1.727,1.122,MoveForward
2.573,0.553,1.732,1.142,MoveForward
2.553,0.548,1.738,1.162,MoveForward
2.533,0.543,1.744,1.178,MoveForward
2.513,0.539,1.749,1.198,MoveForward
2.493,0.534,1.755,1.218,MoveForward
2.473,0.530,1.760,1.238,MoveForward
2.453,0.525,1.765,1.257,MoveForward
2.433,0.520,1.771,1.277,MoveForward
2.411,0.516,1.776,1.296,MoveForward
2.394,0.512,1.781,1.316,MoveForward
2.371,0.508,1.787,1.338,MoveForward
2.351,0.504,1.792,1.354,MoveForward
2.332,0.501,1.797,1.374,MoveForward
2.312,0.499,1.802,1.393,MoveForward
2.292,0.500,1.807,1.413,MoveForward
2.272,0.516,1.812,1.433,MoveForward
2.253,0.510,1.817,1.452,MoveForward
2.233,0.503,1.822,1.472,MoveForward
2.212,0.502,1.827,1.492,MoveForward
2.192,0.502,1.832,1.512,MoveForward
2.172,0.504,1.837,1.532,MoveForward
2.152,0.506,1.841,1.554,MoveForward
2.132,0.602,1.846,1.575,MoveForward
2.112,0.513,1.850,1.594,MoveForward
2.093,0.591,1.855,1.614,MoveForward
2.074,0.570,1.859,1.634,MoveForward
1.972,0.566,1.884,1.733,MoveForward
1.952,0.573,1.889,1.750,MoveForward
1.874,1.496,1.907,1.828,SlightLeftTurn
1.855,1.492,1.912,1.846,SlightLeftTurn
1.836,1.488,1.916,1.865,SlightLeftTurn
1.817,1.485,1.921,1.884,SlightLeftTurn
1.797,1.481,1.860,1.904,SlightLeftTurn
1.779,1.481,1.930,1.923,SlightLeftTurn
1.760,1.474,1.934,1.941,SlightLeftTurn
1.742,1.473,1.938,1.959,SlightLeftTurn
1.724,1.466,1.942,1.978,SlightLeftTurn
1.706,1.466,1.947,1.996,SlightLeftTurn
1.688,1.462,1.951,2.013,SlightLeftTurn
1.671,1.459,1.748,2.030,SlightLeftTurn
1.659,1.456,1.961,2.046,SlightLeftTurn
1.641,1.457,1.710,2.060,SlightLeftTurn
1.626,1.477,1.690,2.074,SlightLeftTurn
1.612,1.485,1.649,2.088,SlightLeftTurn
1.598,1.449,1.630,2.101,SlightLeftTurn
1.584,1.446,1.614,2.114,SlightLeftTurn
1.570,1.444,1.621,2.128,SlightLeftTurn
1.557,1.442,1.605,2.141,SlightLeftTurn
1.545,1.439,1.591,2.154,SlightLeftTurn
1.470,1.444,1.557,2.168,SlightLeftTurn
1.440,2.738,1.539,2.183,SlightLeftTurn
1.431,0.821,1.525,2.118,MoveForward
1.424,0.828,1.507,2.208,MoveForward
1.433,0.833,1.493,2.097,MoveForward
1.436,0.840,1.498,2.129,MoveForward
1.411,0.853,1.474,2.249,MoveForward
1.395,0.988,1.459,2.111,SlightLeftTurn
1.389,2.278,1.446,2.110,SlightLeftTurn
1.382,2.283,1.431,2.295,SlightLeftTurn
1.370,1.432,1.419,2.121,SlightLeftTurn
1.357,1.746,1.407,2.384,SlightLeftTurn
1.346,1.748,1.394,2.708,SlightLeftTurn
1.335,1.754,1.382,2.347,SlightLeftTurn
1.327,1.762,1.370,2.402,SlightLeftTurn
1.318,1.774,1.359,3.241,SlightLeftTurn
1.306,2.350,1.352,3.259,SlightLeftTurn
1.292,2.359,1.342,2.470,SlightLeftTurn
1.279,1.001,1.328,3.285,SlightLeftTurn
1.267,2.373,1.319,2.192,SlightLeftTurn
1.251,2.380,1.310,2.203,SlightLeftTurn
1.238,2.387,1.303,2.218,SlightLeftTurn
1.229,2.394,1.296,2.252,SlightLeftTurn
1.216,2.401,1.289,2.260,SlightLeftTurn
1.204,2.408,1.287,2.248,SlightLeftTurn
1.191,2.415,1.281,2.253,SlightLeftTurn
1.177,2.424,1.277,2.265,SlightLeftTurn
1.163,2.429,1.274,2.277,SlightLeftTurn
1.149,1.600,1.265,2.292,SlightLeftTurn
1.132,1.601,1.261,2.299,SlightLeftTurn
1.119,0.943,1.254,2.314,SlightLeftTurn
1.105,0.940,1.250,2.331,SlightLeftTurn
1.091,0.938,1.246,2.347,SlightLeftTurn
1.080,0.938,1.244,2.358,SlightLeftTurn
1.067,0.938,1.241,2.284,SlightLeftTurn
1.053,0.939,1.239,2.297,SlightLeftTurn
1.038,0.933,1.238,2.394,SlightLeftTurn
1.019,0.933,1.089,2.408,SlightLeftTurn
1.005,0.933,1.233,2.326,SlightLeftTurn
0.991,0.933,1.232,2.405,SlightLeftTurn
0.975,0.933,1.231,2.447,SlightLeftTurn
0.961,0.935,1.230,2.461,SlightLeftTurn
0.946,0.935,1.230,2.477,SlightLeftTurn
0.935,0.937,1.231,2.386,SlightLeftTurn
0.922,0.939,1.236,2.509,SlightLeftTurn
0.908,2.468,1.238,2.520,SlightLeftTurn
0.894,2.470,0.957,2.534,SharpRightTurn
0.876,2.483,1.240,2.547,SharpRightTurn
0.862,3.642,1.239,2.520,SharpRightTurn
0.848,3.646,1.242,2.574,SharpRightTurn
0.835,3.652,1.246,2.587,SharpRightTurn
0.823,3.658,0.938,2.599,SharpRightTurn
0.815,0.885,1.254,2.607,SharpRightTurn
0.815,3.663,1.256,2.531,SharpRightTurn
0.818,3.661,0.881,2.530,SharpRightTurn
0.820,4.409,0.887,2.528,SharpRightTurn
0.822,4.409,0.888,2.533,SharpRightTurn
0.822,4.409,0.888,2.557,SharpRightTurn
0.821,4.408,1.256,2.601,SharpRightTurn
0.821,3.672,1.260,2.575,SharpRightTurn
0.822,0.914,1.261,2.601,SharpRightTurn
0.826,0.906,0.890,2.602,SharpRightTurn
0.827,0.908,0.895,2.601,SharpRightTurn
0.827,0.862,1.265,2.601,SharpRightTurn
0.828,0.856,1.266,2.600,SharpRightTurn
0.827,0.854,1.188,2.599,SharpRightTurn
0.824,0.849,1.185,2.599,SharpRightTurn
0.823,0.847,1.190,2.600,SharpRightTurn
0.822,0.845,1.270,2.565,SharpRightTurn
0.822,0.843,1.272,2.601,SharpRightTurn
0.822,0.842,1.275,2.605,SharpRightTurn
0.823,0.840,1.278,2.606,SharpRightTurn
0.823,0.844,1.280,2.604,SharpRightTurn
0.824,0.838,1.282,2.503,SharpRightTurn
